=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-9-19_20-5-48
====================================================================================
20:5:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10575.855469, 6.000002, 2387.260010>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10574.324219, 5.975705, 2385.998535>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10572.386719, 5.949179, 2386.411621>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10571.931641, 5.942165, 2386.606445>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10570.829102, 5.963236, 2386.020996>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10568.846680, 5.964849, 2385.976318>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10567.771484, 5.957337, 2386.185059>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10566.540039, 5.978262, 2385.709473>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10564.646484, 6.000064, 2385.000732>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10563.961914, 5.999997, 2384.557129>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10562.314453, 6.000004, 2384.048340>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10562.301758, 6.000005, 2383.818848>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10562.333984, 5.999991, 2383.748291>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10562.338867, 5.999996, 2383.736816>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10560.159180, 5.999996, 2382.754639>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10558.628906, 6.000000, 2382.008301>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10558.086914, 6.000000, 2381.734619>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10558.085938, 6.000000, 2381.734863>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10557.190430, 6.000000, 2381.316895>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10554.345703, 5.999987, 2379.989746>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10554.346680, 5.999993, 2379.989746>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10553.934570, 6.000003, 2379.782227>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10553.803711, 5.999987, 2379.716553>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10552.044922, 5.993339, 2378.895752>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10549.942383, 5.994055, 2377.910645>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10549.642578, 5.996170, 2377.758545>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10549.607422, 5.996387, 2377.741943>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10548.123047, 6.000002, 2377.049316>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10547.807617, 6.000003, 2376.902588>)
20:12:28 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10547.807617, 6.000003, 2376.902588>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10546.195313, 5.999999, 2376.142578>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10543.870117, 6.000000, 2375.047363>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10543.838867, 6.000000, 2375.032715>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10543.549805, 5.999999, 2374.895752>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10543.525391, 5.999999, 2374.884277>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10543.525391, 5.999999, 2374.884277>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10541.750977, 5.999999, 2374.049072>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10539.296875, 6.000003, 2372.893799>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10539.291992, 5.999991, 2372.890869>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10539.249023, 5.999989, 2372.869385>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10539.243164, 5.999999, 2372.865967>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10539.243164, 5.999999, 2372.865967>)
20:12:29 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10538.127930, 6.100094, 2372.331543>)
20:14:31 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10497.671875, 5.994677, 2374.000488>)
20:14:31 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10500.041016, 6.099998, 2366.504150>)
20:14:31 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10500.041016, 6.099998, 2366.504150>)
20:14:31 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10500.142578, 6.099998, 2366.536865>)
20:14:31 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10501.257813, 6.099974, 2364.297119>)
20:14:31 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10503.692383, 5.999987, 2358.508789>)
20:14:31 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10504.101563, 5.999987, 2358.865479>)
20:14:31 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10504.181641, 6.099974, 2359.753174>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10504.761719, 6.099974, 2360.265625>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10505.883789, 6.099974, 2359.582275>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10506.454102, 6.840027, 2355.962646>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10509.814453, 6.000000, 2354.141846>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10510.606445, 5.999999, 2353.191895>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10505.323242, 6.716017, 2356.001465>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10512.857422, 6.100094, 2351.887939>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10512.470703, 6.089578, 2352.042725>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10507.479492, 6.440717, 2351.206299>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10507.606445, 6.421860, 2351.555176>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10509.076172, 6.083074, 2351.945801>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10507.331055, 8.069702, 2351.041748>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10507.538086, 8.055852, 2351.478516>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10506.763672, 7.649819, 2350.382324>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10510.113281, 6.985028, 2348.633789>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10510.170898, 6.984988, 2348.482666>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10513.298828, 6.099974, 2347.303223>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10519.900391, 5.999999, 2347.016602>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10516.504883, 6.000000, 2346.118652>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10517.677734, 6.000001, 2346.731201>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10520.551758, 6.000000, 2348.241699>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10520.545898, 5.999999, 2348.232910>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10520.881836, 6.000001, 2348.276123>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10522.168945, 7.321629, 2348.230225>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10522.166016, 7.321629, 2348.350342>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10522.124023, 7.321629, 2348.627197>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10526.592773, 5.999981, 2353.682617>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10526.590820, 5.999968, 2353.791260>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10527.134766, 6.000001, 2355.643799>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10531.735352, 6.000016, 2360.969482>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10532.112305, 5.999994, 2360.898682>)
20:14:32 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10532.144531, 5.999990, 2360.769531>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10535.175781, 6.000000, 2365.064453>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10537.287109, 5.999993, 2368.056396>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10537.279297, 6.000003, 2368.062256>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10537.265625, 6.000004, 2368.112793>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10537.183594, 6.000017, 2368.308838>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10536.533203, 6.000005, 2368.705322>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10540.958984, 6.100094, 2375.660156>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10541.156250, 6.100094, 2375.973877>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10540.663086, 6.100094, 2376.431885>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10540.452148, 6.100094, 2376.628418>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10540.576172, 6.100094, 2376.566650>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10543.652344, 5.958360, 2380.952881>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10546.625000, 5.916203, 2385.067871>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10547.763672, 5.957648, 2385.781494>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10549.945313, 6.039275, 2387.213379>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10551.427734, 5.965215, 2387.577637>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10552.046875, 6.720463, 2388.624512>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10552.164063, 6.706337, 2388.443848>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10552.172852, 6.705884, 2388.433350>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10552.751953, 6.885014, 2387.627930>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10563.349609, 5.765851, 2392.686768>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10565.544922, 5.891848, 2394.757813>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10565.930664, 5.860087, 2394.318848>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10569.394531, 5.873346, 2395.317871>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10572.825195, 5.979706, 2397.366699>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10573.786133, 5.988677, 2397.616211>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10573.842773, 5.989201, 2397.519287>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10580.619141, 6.058705, 2400.512207>)
20:14:33 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10581.858398, 6.084567, 2400.884766>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10581.912109, 6.079404, 2400.853027>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10581.973633, 6.073357, 2400.813721>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10581.973633, 6.073358, 2400.813721>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10581.973633, 6.073359, 2400.813721>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10581.973633, 6.073359, 2400.813721>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10581.973633, 6.073359, 2400.813721>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10581.973633, 6.073360, 2400.813721>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10586.024414, 6.111260, 2402.454346>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10590.816406, 6.000000, 2404.425049>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10590.854492, 6.000000, 2404.441895>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10590.811523, 5.999999, 2404.334473>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10593.204102, 6.000000, 2405.182129>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10597.467773, 5.999995, 2406.875244>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10599.001953, 6.000013, 2407.453613>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10600.224609, 5.998763, 2407.731934>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10600.950195, 5.998990, 2407.689453>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10604.747070, 5.992858, 2408.839111>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10606.876953, 5.990372, 2409.305420>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10608.702148, 5.989536, 2409.462402>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10614.028320, 6.000001, 2410.894287>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10614.679688, 6.000002, 2411.071777>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10614.498047, 5.999999, 2411.061523>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10619.187500, 6.000000, 2412.225830>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10621.278320, 5.999999, 2412.858398>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10621.335938, 5.999990, 2413.063477>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10624.352539, 6.000028, 2414.013916>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10627.954102, 6.000001, 2415.079590>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10627.856445, 6.000000, 2415.180664>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10627.810547, 6.000000, 2415.307861>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10627.918945, 6.000000, 2415.385986>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10630.778320, 6.000002, 2416.460693>)
20:14:34 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10633.804688, 5.999997, 2417.790771>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10634.230469, 5.999997, 2418.016602>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10634.302734, 5.999994, 2418.184082>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10637.835938, 6.000001, 2419.680420>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10640.447266, 6.000002, 2420.842529>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10640.718750, 6.000002, 2421.050537>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10640.718750, 6.000002, 2421.050537>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10640.718750, 6.000002, 2421.050537>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10641.698242, 6.000002, 2421.474365>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10646.863281, 5.999995, 2423.709229>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10646.863281, 5.999995, 2423.709229>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10647.975586, 5.999992, 2424.271240>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10652.616211, 6.000001, 2426.286377>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10653.234375, 6.000001, 2426.553223>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10657.825195, 5.999997, 2428.629150>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10658.560547, 6.000017, 2429.096924>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10662.217773, 5.999997, 2430.927246>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10663.148438, 6.000003, 2431.483887>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10663.105469, 6.000001, 2431.493896>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10663.638672, 6.000001, 2431.832031>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10663.878906, 6.000010, 2431.984375>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10666.645508, 6.002196, 2433.421143>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10668.414063, 6.004900, 2434.339600>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10668.674805, 6.005839, 2434.523193>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10670.305664, 6.011402, 2435.430420>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10672.753906, 6.018972, 2436.733398>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10673.898438, 6.024812, 2437.353271>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10675.397461, 6.032476, 2438.164551>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10677.958008, 6.044576, 2439.551514>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10678.880859, 6.052643, 2440.028320>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.647461, 6.068439, 2440.815430>)
20:14:35 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10680.800781, 6.068362, 2440.489014>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10681.791992, 6.076071, 2440.434326>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10683.663086, 6.092513, 2440.799805>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10684.605469, 6.099278, 2440.555664>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10686.618164, 6.119581, 2440.838135>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10687.350586, 6.125856, 2440.735352>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10689.385742, 6.186054, 2440.919434>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10689.385742, 6.186054, 2440.919434>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10689.655273, 6.194355, 2440.921631>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10692.482422, 6.262500, 2440.953613>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.029297, 6.289711, 2441.033203>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.029297, 6.289712, 2441.033203>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10695.330078, 6.305665, 2441.037598>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10700.262695, 6.510609, 2441.116943>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10700.301758, 6.511019, 2441.117920>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10701.295898, 6.521629, 2441.141357>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10705.272461, 6.799890, 2441.183838>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10705.495117, 6.821077, 2441.187744>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10706.098633, 6.878717, 2441.193359>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10706.785156, 6.987706, 2440.424561>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10709.166016, 7.261171, 2439.165283>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10710.869141, 7.128520, 2441.030029>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10712.109375, 7.133900, 2440.548096>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10713.241211, 7.135526, 2440.146484>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10715.373047, 7.141261, 2439.359375>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10715.893555, 7.135313, 2439.629639>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10717.891602, 7.140042, 2440.708252>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10718.561523, 7.105702, 2440.501709>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10721.592773, 6.950722, 2439.546631>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10722.214844, 6.907967, 2439.812012>)
20:14:36 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10724.571289, 6.852665, 2440.763184>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10724.930664, 6.843474, 2440.649170>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10726.121094, 6.835943, 2440.195801>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10728.847656, 6.836918, 2440.268799>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10730.116211, 6.848574, 2440.852295>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10730.116211, 6.848568, 2440.852295>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10730.704102, 6.847076, 2440.630371>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10732.961914, 6.863190, 2440.507324>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10735.355469, 6.927820, 2440.919922>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10735.497070, 6.930261, 2440.866699>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10736.803711, 6.959316, 2440.754150>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10740.257813, 7.018620, 2440.991943>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10740.306641, 7.018788, 2440.983154>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10741.470703, 7.023779, 2440.869141>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10741.470703, 7.023785, 2440.869141>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10742.433594, 7.029592, 2440.932617>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10745.364258, 7.069467, 2441.063477>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10746.378906, 7.089433, 2441.000000>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10747.069336, 7.105342, 2441.044678>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10747.069336, 7.105337, 2441.044678>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10747.069336, 7.105366, 2441.044922>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10748.069336, 7.096884, 2441.065674>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10751.664063, 6.982788, 2441.166260>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10752.323242, 6.959126, 2441.211914>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10752.518555, 6.951967, 2441.217041>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10753.401367, 6.919601, 2441.245361>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10753.297852, 6.924473, 2441.293213>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10756.996094, 6.665561, 2441.871094>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10757.614258, 6.610415, 2442.302002>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10758.274414, 6.560712, 2442.839111>)
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10760.854492, 6.340451, 2443.939941>)
